label,Engagement_mean,Fear_trend,Disgust_trend,Contempt_trend,Surprise_trend,Sadness_trend,Sadness_mean,Anger_trend,Attention_trend,Sentimentality_trend,Confusion_std,Sadness_max,Neutral_trend,Joy_std,Confusion_trend,Gamma_TP9_slope,Confusion_mean,Theta_AF8_std,Delta_TP9_std,Gamma_AF8_std,Disgust_std,Delta_TP9_slope,Alpha_TP9_std,Beta_AF7_std,Fear_std,Sentimentality_max,Beta_AF7_slope,Contempt_max,Sentimentality_std,Anger_max,Beta_TP9_std,Beta_TP10_std,Surprise_std,Sentimentality_min,Delta_AF8_std,Attention_mean,Beta_AF8_std,RAW_AF7_mean,Delta_AF7_std,Attention_std,Gamma_TP9_std,RAW_AF8_slope,Anger_std,Contempt_std,Attention_max
Attention,0.3287661075592041,0.0002616956830024,-9.385123848910244e-06,-0.0001382187008857,8.891746401787012e-05,6.219446659086747e-05,0.1276040345430373,-7.071495056152066e-05,-0.1020027160644559,-0.00057411827147,0.000121765061901,0.1277260780334472,0.0002754211425738,2.1393261641293094e-06,-4.285280592741e-05,-0.0002089588617456,0.0028725575190037,0.0769468417538942,0.0122220351149454,0.0215291025399413,1.5990967749231365e-05,-0.0002555234295052,0.0157627626050062,0.0080157845490964,0.0004344415449972,0.0204882621765136,-0.0001578380876214,0.1925869286060333,0.0016024870172204,0.1270714849233627,0.0145398060819081,2.450306644245728e-15,0.0002232781285489,0.0163579750806093,0.1003057600132236,96.92618255615234,0.0098608347238173,861.9297222929937,0.0543460017210314,0.4013477460026063,0.0113512823186341,0.0641221207958373,0.0001324773249946,0.0002334382127953,97.25446319580078
Attention,0.3287661075592041,0.0,0.0,0.0,0.0,0.0,0.1278745979070663,0.0,0.0,0.0,3.598885358064734e-05,0.1281770467758178,0.0,2.411354636677792e-06,0.0,-3.696243487010987e-05,0.0028145708492956,0.0893329965270787,0.0330524206063681,0.0102569196114783,1.968034828410505e-05,0.0006557135831212,0.0353735400165249,0.0298087817915576,0.000774788097044,0.0172878894954919,0.0006199393085563,0.1920413225889205,0.0017478516279384,0.1267488151788711,0.0152478598261203,2.672797403763832e-15,0.0005765362716479,0.0132151450961828,0.1322876388308106,97.22091484069824,0.0547281707013169,848.2381372839507,0.1497575513333782,0.0540712672606173,0.0068877384460464,0.15346945170564,0.0001210947534105,0.0004415822133377,97.27941131591795
Attention,0.3287661075592041,-7.241964340209961e-06,-1.4394521713197856e-06,0.0001008331775665,0.000104584172368,0.0001080200076103,0.1285103768110274,2.846717834472934e-05,-0.1366325378417983,-0.0015179974026978,0.0003758584530531,0.1288495808839798,-0.0002021789550752,4.019322938765144e-06,0.0002160895150154,0.0002042445580663,0.0032589413225649,0.0825149109810702,0.0178646602234293,0.0044647381052697,9.72833367088105e-06,0.0003931072603664,0.088139451768517,0.0190697861853021,0.000102594188247,0.0172878894954919,0.0004150282816615,0.1920310258865356,0.0028647853543358,0.1266418397426605,0.0127452917303086,0.0743846292024239,0.0003159257569723,0.0099327899515628,0.0873964805094808,97.00760803222656,0.0162118353020146,853.4363382550334,0.0841421373158165,0.2252379031070245,0.0094652297571645,-0.0760137423907128,7.326133010444274e-05,0.0001909285779697,97.25342559814452
Engagement,0.3287661075592041,0.0,0.0,0.0,0.0,0.0,0.1282471939921378,0.0,0.0,0.0,0.0005598399765256,0.1285870969295501,0.0,9.316664795788168e-07,0.0,-9.363265290368455e-05,0.0028125835233367,0.0386677064575466,0.0280270176351309,0.0095898206511026,1.3996270738860788e-05,0.0006235659848348,0.0790092356281601,0.0174793123179005,0.0008190251332668,0.0132143506780266,0.000380911852669,0.1919221878051757,0.0007088194200194,0.1273699402809143,0.0117876077562725,0.068245758124823,0.0005784602129294,0.0116008911281824,0.0466036959565035,96.60301971435548,0.0175081288078076,860.2564030000001,0.0449296401743393,0.1789803754864291,0.0059906200972856,-0.1265680398595491,0.0003415820029438,0.0004793626263287,96.7719268798828
Engagement,0.3287661075592041,0.0,0.0,0.0,0.0,0.0,0.1273353472352027,0.0,0.0,0.0,0.0003695342371617,0.1273967027664184,0.0,8.356228938161032e-06,0.0,8.421416002275923e-05,0.0013951077708042,0.0303062483653588,0.0434078678867555,0.0142405994917958,1.401331831661414e-05,0.0009383127805155,0.0276762645702271,0.0067231571013588,0.001100579370902,0.0233028512448072,-9.469739392454665e-05,0.1919822990894317,0.0060357554185795,0.1273618042469024,0.0143948865057305,8.910389051079566e-16,0.0006638759833129,0.0099324015900492,0.0427477761761073,96.83759117126463,0.0089018941726232,854.9769861538462,0.036924310849982,0.153641982182042,0.0043127459623994,0.0490010657805312,5.702732080136474e-05,0.0004962654217496,97.06090545654298
Attention,0.3287661075592041,-0.0001153483986854,-7.092021405690277e-06,0.0001170650124549,-7.5257569551479e-05,0.0001275196671485,0.1275058895349501,-0.0001439839601516,0.0321731567382812,-0.00253576785326,0.0008303443014672,0.1278478354215621,-0.0002342224121107,7.49361735084501e-06,0.0004887710209004,-0.0007834042506332,0.0016690047690644,0.038099680615347,0.0140782621092445,0.017824942593789,1.2811092067091687e-05,-0.0002504350686207,1.5594167218922718e-15,0.0132525727043555,0.0002134790709244,0.0334085822105407,-0.0002783102536756,0.1924464702606201,0.0074222664728182,0.1274526417255401,0.0241574922288126,0.0111593833123552,0.0006149377352723,0.0156900789588689,0.0235402570642641,96.82513732910157,0.0371759941022638,852.8324791503269,0.0316895593898322,0.1090605273124291,0.0369126452204937,-0.0171228687695173,0.000257421758741,0.0001899257038123,96.96365356445312
Engagement,0.3287661075592041,0.0,0.0,0.0,0.0,0.0,0.127947948873043,0.0,0.0,0.0,0.0002969793023986,0.1281557977199554,0.0,1.0408403205544828e-05,0.0,-0.0013905398711394,0.0034195106127298,0.0713251311455451,0.0362289375955595,0.0164190766305016,1.1719513670408732e-05,-0.0008120641550398,1.3367914715309202e-15,0.018565166194292,0.0001300151616003,0.0156900789588689,-0.0004116855628995,0.1924733966588974,0.0044778598258988,0.1268394589424133,0.0212745024870023,0.0250325849695408,0.0002322239989097,0.0052915685810148,0.0600475879132397,97.14052963256836,0.0268407693392141,854.147112972973,0.0583934876859828,0.1709177397431341,0.0607950880307536,0.0361342024972512,4.611812615188286e-05,5.077930802760718e-05,97.31421661376952
Engagement,0.3287661075592041,0.0,0.0,0.0,0.0,0.0,0.1275101155042647,0.0,0.0,0.0,0.0004792230844684,0.1277796179056167,0.0,6.798622729902086e-06,0.0,-0.0002890965298319,0.0056615005014463,0.0344905190236744,0.0624974498013619,0.0115500208078937,1.381773332920033e-05,-0.0013532271441576,0.0810558101599607,0.0146751804108945,0.0001346287108782,0.0207802429795265,-0.0003101351719745,0.1924242079257965,0.0050121515732239,0.1270902603864669,0.0314108269363033,0.0231209641180478,0.0006122371565586,0.0103994533419609,0.0298542768293242,96.95516967773438,0.0087543093704704,848.1271674358973,0.0417196312742896,0.3024935158358493,0.0146888851578153,0.1041113681939594,4.316400957943071e-05,3.71708749147151e-05,97.2251434326172
Attention,0.3287661075592041,6.209164857864381e-05,-8.74884426592011e-06,6.327033042899389e-06,-0.0004515923559665,8.587539196015238e-05,0.1279605329036712,-5.493015050887229e-05,0.1912841796875014,-0.002079944871366,0.0008690227239509,0.1281514018774032,-1.3732910160513258e-05,5.068393741987736e-06,1.0796030983340096e-05,-0.0002034058085248,0.0049110110849141,0.0964665699300338,0.0476148789794072,0.0137787186711709,1.4724301069121626e-05,-0.0009774414951953,0.0851324911388578,0.0168256290505091,0.0001051363946263,0.0207802429795265,-0.0003777282339659,0.1925145387649536,0.0037745898669412,0.1269927769899368,0.0068693376359097,0.0237139119796615,0.0007947578647248,0.0106735089793801,0.1059894393386498,97.05545196533204,0.0223070858424968,849.8017056666667,0.1065182363645878,0.3068351493252593,0.0104537141311684,-0.0822631049735544,8.944442803661816e-05,4.38891722505893e-05,97.49982452392578
Attention,0.3287661075592041,0.0,0.0,0.0,0.0,0.0,0.1277528584003448,0.0,0.0,0.0,0.0009726028646071,0.1280506998300552,0.0,2.0602484342721414e-05,0.0,0.0004123049901081,0.0045194183010607,0.0365666092814147,0.0633638924439672,0.0242343329428944,1.705919672025725e-05,0.0013327533726995,0.0300012484759281,0.0045868668138371,0.0002196114253404,0.0431872718036174,7.979769717621363e-05,0.192423015832901,0.0151111758266941,0.1270058006048202,0.0184130458903553,0.0079210822558163,0.0003257773176484,0.0070297764614224,0.0285235770077537,97.3540283203125,0.0230773362690309,851.9525349068323,0.0246360266291318,0.3562517654515439,0.0197747993884149,-0.0048500593800322,8.675244019012559e-05,2.9243322883482884e-05,97.63597869873048
Attention,0.3287661075592041,7.963478565217175e-05,-8.061714470389975e-06,8.019953966139915e-05,-0.0001234505325555,0.0001931801438331,0.1281042844057082,0.0004144430160522,0.0837356567382755,0.0012285500764846,0.0044811535830225,0.1283638477325439,-0.0001609802246036,9.160425726620756e-06,0.0028128351084888,-0.0001940840307159,0.0086642515379935,0.0035052632362814,0.0205613661683437,0.0028899074168158,1.448431001942586e-05,0.0005369218414791,0.0025015725867981,0.0154132834835986,0.0001321150475198,0.0474115945398807,-0.0004013764982533,0.1927374750375747,0.0106658655986965,0.1284333616495132,0.0146162756529564,0.0154426267786267,0.000246160710602,0.0207759048789739,0.0039824919184174,97.22039031982422,0.0080159096207147,858.8494006451614,0.0033448312256316,0.2698737995791284,0.0076191612418639,-0.2770195126357196,0.0006922220830964,0.0001307761957482,97.5403060913086
Attention,0.3287661075592041,9.81986522666234e-07,7.32112675905991e-06,1.7294287681579592e-05,0.0001463156193494,-1.0709464550007208e-05,0.128233966231346,-1.8648803234086464e-05,-0.0074226379394474,-0.0068988640327006,0.0090560566171795,0.1283638477325439,-3.280639648863826e-05,1.2231406700552998e-05,0.005578002333641,0.0001639374673002,0.025626809708774,0.0837171815711504,0.0202251500078408,0.0061477798439668,1.3196570947174898e-05,0.0003955750216958,0.0055024896490267,0.0128746196406692,9.555942517530356e-05,0.0417443886399269,-0.0001557332963016,0.1928163915872573,0.0148856720280662,0.1289096623659133,0.0247097190667039,0.0057367587591152,0.0003135705370292,0.0059990067966282,0.1296387744429581,97.1598419189453,0.0128936056439787,856.6253200000001,0.1099434664798058,0.0707784661527607,0.0105297632725733,0.0836998728250172,0.0001848732347848,3.2121819043384784e-05,97.25426483154298
Attention,0.3287661075592041,0.0,0.0,0.0,0.0,0.0,0.1281269676983356,0.0,0.0,0.0,0.0105961182803343,0.1282830536365509,0.0,2.599673624464232e-05,0.0,0.0003141008371423,0.0386722646653651,0.0336890498270852,0.0368420616311928,0.0313097645686137,9.412738058247196e-06,-0.0006597368657706,0.0088337334814135,0.0054916257401189,0.0002083203014866,0.0458508655428886,9.240162407978278e-05,0.1929061412811279,0.0164800554098723,0.129227802157402,0.0041091098089742,0.0165144476136982,0.0008329994743559,0.0095471972599625,0.0540611352283368,97.22406959533691,0.0153396978461519,853.9455391082803,0.0385642357668702,0.1853422371150745,0.0147664748838122,0.002643919554202,0.0003828742893472,5.847469236958125e-05,97.42540740966798
Attention,0.3287661075592041,1.9307434558876737e-05,-2.0319595932797445e-06,-6.988346576689842e-05,-0.0003482315689325,-4.107505083084106e-05,0.1275597065687179,-0.0003135219216346,-0.0152923583984403,-0.0018586275167763,0.0065297674046614,0.1277069747447967,0.0001388549804687,7.30261743162839e-06,-0.0040707627311348,0.0003936602392331,0.0168276235461234,0.0363763879307696,0.0669263486497341,0.0596729209464619,3.897997427570542e-06,-0.0012881961346769,0.1097381447973182,0.0046011555880966,6.682868280070857e-05,0.0143021009862422,-8.253018659812463e-05,0.19281966984272,0.0043703597107054,0.1283664554357528,0.0094297892368942,6.68067443848994e-16,0.0005806334995228,0.0033015590161085,0.0196415501767192,97.18355865478516,0.0180626588202947,848.7926882080925,0.0234871110542871,0.1590605313933691,0.0201570084202128,-0.0511687100138597,0.0005650938430437,0.0001148113242645,97.37096405029298
Attention,0.3287661075592041,0.0001727655529975,-2.771057188520262e-06,-7.614642381669201e-05,0.0005390342324972,1.2354552745810766e-05,0.1275428771972656,9.640902280807496e-05,-0.0760078430175753,0.0061466019600629,0.0026611919274125,0.1275829672813415,0.0001533508300838,1.4138518179543976e-05,-0.0015356303891167,0.0001552081085673,0.0051686543971299,0.0876738294229934,0.0063328460807865,0.0189394777981916,4.5173014780591885e-06,-6.696413538855924e-06,0.0644721710066429,0.0120495616172935,0.0002755542366856,0.0325506515800952,0.0002329846901397,0.1925656497478485,0.0103571760956561,0.1274633407592773,0.0474066063380973,6.681616240769727e-16,0.0008697257430015,0.0068334192037582,0.0709922964348764,96.92635345458984,0.0218194696999316,857.2380883636363,0.0741061238839854,0.190605205869816,0.0086519696962527,-0.158430525819464,0.0001894968672008,0.0001238550064396,97.1288604736328
Attention,0.3287661075592041,0.0,0.0,0.0,0.0,0.0,0.1277196630835532,0.0,0.0,0.0,0.0001451895859289,0.127979427576065,0.0,1.174156907733174e-05,0.0,-0.0002153475133137,0.0031608809367752,0.0483926403179278,0.0221981681859879,0.0186357199475818,1.8222495551990884e-05,-0.0002913135650448,0.0162562233190005,0.0231378861682008,0.0003914756744223,0.0325506515800952,0.0002435784151426,0.1922702342271804,0.0087568201249806,0.1274633407592773,0.0148531785446935,6.682122404646122e-16,0.0005355360113013,0.0118222404271364,0.0426437786051494,97.10314559936523,0.0332551192616669,860.4340961490684,0.0484847651870708,0.1441567476043168,0.0103553511305172,0.182097230877617,0.0002141109633392,0.0001294271202268,97.22660064697264
Attention,0.3287661075592041,0.0002739027142524,8.245185017590265e-06,-0.0002573549747466,0.0003083758056163,-0.0002386316657066,0.1275086432695388,6.816983222961148e-05,-0.1336456298828111,0.0010325998067855,0.000372882189946,0.127979427576065,0.0005149841308693,3.635005959671663e-06,-0.0002259318251162,1.9429644192782196e-05,0.0028193483594804,0.0598621772447928,0.0525455393614432,0.0322704900788524,1.3441898926808235e-05,0.0010889711028349,0.0432347783158912,0.0519791690015514,0.0005505340749724,0.0167499650269746,0.0010446897614721,0.1921446323394775,0.0026961814633525,0.1273078322410583,0.0396535831778908,6.682654484306532e-16,0.0007266296099375,0.0101146809756755,0.0664735482948466,96.91832122802734,0.0875600533266666,853.0139182802549,0.0572972673984174,0.2216484675920827,0.0012097407566088,0.0591304452086651,0.0001282756140781,0.0004485125478337,97.17232513427734
Attention,0.3287661075592041,0.0004392027854919,-7.264874875539951e-06,-8.0752372741702e-05,0.0012845538556575,9.251683950425028e-05,0.1271730482578277,0.0001717761158943,0.0044532775878892,0.0022080423310399,6.44063223327849e-05,0.1274502873420715,0.00015869140625,1.0828581299634911e-05,1.9274884834900776e-06,0.0003739915241349,0.0021723677869886,0.0244577439114224,0.0249867995756099,0.031432376141727,1.2228453412665634e-05,-0.000532599079255,0.0012596869596085,0.0078692359142727,0.0007919259164323,0.0362618565559387,2.479918806864332e-05,0.1911951303482055,0.0079186804519314,0.1280670464038848,0.0026028298412883,6.682654484306532e-16,0.0021158703660637,0.0167499650269746,0.0168853348295992,96.813720703125,0.0065651039519096,848.3122133121019,0.0197008249441812,0.1266013366452819,0.0189487331803244,0.0897991041559425,0.0003339833644124,0.0002420277394073,97.0182342529297
Attention,0.3287661075592041,0.0,0.0,0.0,0.0,0.0,0.1275642625987529,0.0,0.0,0.0,0.0004607880334272,0.1276657432317733,0.0,4.749401928791262e-06,0.0,0.0007470403402535,0.0027259336202404,0.0338903347720494,0.1368650261174594,0.0116126249565739,1.0912415341321316e-05,0.0030930130148795,0.035753970251342,0.0369042077494624,0.0012630134580574,0.0232615191489458,0.0008606678721067,0.1920500993728637,0.0035251398570726,0.1279694288969039,0.013218244516576,0.011745588284402,0.000829588073675,0.0152198961004614,0.035998892259127,97.26637649536131,0.0014373168775946,853.4121477241379,0.0305646432976397,0.3368759692639823,0.0321706772651722,-0.0445691809163912,0.0002938919061576,0.000528596979215,97.46456146240232
Attention,0.3287661075592041,-0.0003057092428207,1.5465170145039996e-05,0.0001030474901199,-5.560368299484947e-05,-4.359185695647639e-05,0.127578592300415,5.561411380766435e-05,-0.1768981933593707,0.0095012219622731,0.0012331675323169,0.1276657432317733,-0.0002044677734389,2.233981517304394e-05,0.0007558876182884,0.0004919835086301,0.0047288969624787,0.0257282523139105,0.0693400341678573,0.0219701994546822,2.559010668729756e-05,0.0013445170230045,0.0218768733581665,0.0150316970824826,0.0005544269299912,0.0505382604897022,-8.688271073544779e-05,0.1925164610147476,0.0157757009997671,0.127495139837265,0.0136110131122743,0.0122767339773358,0.0004164563366023,0.0152198961004614,0.0341946103195057,97.0772979736328,0.0477013676102939,854.383223642384,0.0269577089362626,0.2954046245226396,0.0219577449390248,-0.0249426208783547,0.0001728311922689,0.0001895957907788,97.4088897705078
Attention,0.3287661075592041,0.0002632111310958,-1.1177733540540525e-05,-0.0002442136406898,-5.651786923408786e-05,-8.936971426009022e-05,0.1272998511791228,-0.0002010807394981,-0.0064140319824204,-0.0094424948096275,0.0011606564976673,0.127452403306961,0.0004882812500028,2.1180067857989952e-05,-0.0005911188665777,7.244312902056466e-05,0.0055444014258682,0.0820846980791421,0.0167084958159645,0.0060961330160954,1.8852271841924678e-05,-0.0003462908100383,0.0063338849701676,0.03429765425462,0.0004599604575018,0.0505382604897022,-0.0007379370687347,0.1924764066934585,0.0155463802871573,0.1276017427444458,0.0328287003363804,0.0197903442477947,0.0010476993555954,0.0100913094356656,0.1324777330581762,96.6387939453125,0.089855984120271,859.0849725165561,0.0804039360469732,0.0625009303843297,0.0063571240538909,-0.1388881150923666,0.0003390641227174,0.0004295774891977,96.73006439208984
Attention,0.3287661075592041,0.0,0.0,0.0,0.0,0.0,0.1267548389732837,0.0,0.0,0.0,0.0011303734191635,0.1269800215959549,0.0,6.0497533795081525e-06,0.0,-0.0006357091116967,0.0025694317009765,0.0352436394978933,0.0112247000209913,0.002853465309406,1.0064351482521084e-05,0.0002199894571756,3.117700764087197e-15,0.0123664954838509,0.0005497634597994,0.0196561980992555,-0.0001765170858538,0.191410094499588,0.0046214304164859,0.127718836069107,0.0104254804404347,0.0084953855399837,0.0007871859437846,0.0100913094356656,0.0370809690538595,96.53611946105956,0.0120135208903415,857.0868412790697,0.0221957013340114,0.1673291940914098,0.0327716121490101,0.1319036704494803,0.0005006918956214,0.000220864886888,96.70209503173828
Attention,0.3287661075592041,-0.0004031166434288,-4.19989228249984e-06,0.0002846434712409,-0.0001527488231659,0.0001686632633209,0.1269965201616286,-0.0001505076885223,0.2046463012695298,-0.0009244577959179,0.000293163996371,0.1273267567157745,-0.0005714416503906,2.254453770225958e-06,-0.000146116974065,-0.0008192259849891,0.000833048520144,0.0382195344635886,0.0837239633024406,0.0091323138964919,6.974248085872725e-06,-0.0018356310792942,0.0613147257433568,0.0505708356769407,0.0006466314305114,0.0196913704276084,-0.0011867173115907,0.192291110754013,0.0016110608467311,0.127718836069107,0.0587759032498832,0.0080136896159747,0.0007064438430442,0.0158593710511922,0.0344570691619179,97.16871643066406,0.0017868215525248,856.4901252777777,0.0440634650149733,0.341692117620047,0.0350777444880563,0.0039544676874849,0.0002399206388984,0.0004575720732033,97.48493957519533
Attention,0.3287661075592041,8.70853662490928e-05,-6.037577986710633e-06,3.796815872211812e-06,-0.0007872812449932,0.0001242741942405,0.127590924501419,-1.9234418869024107e-05,0.0170341491699289,-0.0005974819883704,0.0003125097040301,0.1278090626001358,-7.62939453125e-06,2.5443117076248174e-06,0.0001956387073732,-0.0010806409820454,0.0011560314800589,0.0385085561820077,0.0799534730706489,0.0061578400894242,9.781900098500047e-06,-0.0015546153859588,0.084165822231694,0.0098136853717649,0.0001596496627301,0.0158593710511922,-0.000122050565899,0.1924175173044204,0.0018746137903745,0.1271547824144363,0.0101580659946965,0.0046117039504761,0.0013888879440749,0.0112301977351307,0.0568944025124893,97.3797592163086,0.0101356002685857,850.7591337820514,0.0618836707852058,0.1412844607961978,0.0498323228178683,0.212349377724392,3.693441143322264e-05,5.749898675713236e-05,97.5807342529297
Attention,0.3287661075592041,0.0,0.0,0.0,0.0,0.0,0.1277425177395343,0.0,0.0,0.0,0.0004593836057917,0.1278090626001358,0.0,8.836597514641945e-06,0.0,0.0002821939055182,0.0019934276642743,0.0183023495756584,0.0100869962231126,0.014378212196098,8.77555863085445e-06,0.0002300823810522,0.033755638914979,0.0265496058588166,0.0002883824373245,0.0279924739152193,0.0005970478468684,0.1924916356801986,0.006478764711339,0.1271931380033493,0.020429638685381,0.0213141472762793,0.0021970846991776,0.0124861188232898,0.0869359103411326,97.41551399230956,0.0625418924715754,855.5755544680851,0.0709939918565411,0.1245923906628992,0.0178563745169955,-0.5434480621173851,5.569232579467183e-05,0.0001032974167258,97.5807342529297
Attention,0.3287661075592041,0.0009012684226036,-1.4431402087209876e-05,-0.0003858834505081,0.0007803607732057,-2.5704503059470475e-06,0.1280110538005828,0.0001316085457801,-0.095639801025392,-0.0021246658638119,0.0005122554063503,0.1282713264226913,0.0007736206054715,6.212659521716821e-06,-0.0003183660912327,0.00137991206023,0.0015235782600939,0.0965871918860801,0.0225453422575116,0.0012953460296782,2.476531147091058e-05,-0.0001889530193795,0.0411957216323115,0.0373740420795097,0.0014727588080286,0.0191168449819087,0.0008319512492506,0.1924315392971038,0.0045723667417983,0.1276748180389404,0.0198364244504796,0.0310120383040294,0.0014579021098339,0.0077888704836368,0.1441888798944127,97.01278533935547,0.0435103102852088,856.0990162251655,0.1405818079329906,0.1819878852631577,0.0616000115800952,0.1355876896479609,0.0002410415522696,0.0006456270061116,97.281982421875
Attention,0.3287661075592041,-0.0005055159330367,1.656431704760014e-05,8.333325386047918e-05,0.0002912119030952,-0.0001998364925384,0.1271462440490722,-0.0001121953129768,0.0484062194824261,0.0020243178121745,7.526409901261972e-05,0.1278248876333236,-0.0001693725585937,5.397822011059828e-06,-2.66188173555e-05,0.0003742035975427,0.0008529283921233,0.0599748847935397,0.0478997819670517,0.0019723200016698,2.7577771715285967e-05,-0.0010837763670105,0.025338367779269,0.02793866023924,0.0008128787525829,0.0202848240733146,0.0006463041280876,0.1911704838275909,0.0039665979084328,0.1276748180389404,0.0139845936819012,3.565379364886919e-15,0.000717784566863,0.0100779514759778,0.046869460745698,96.99896240234376,0.0029745336262143,853.6266288652482,0.0499318391168138,0.1429757692232409,0.0168557821653464,-0.0019473632432893,0.0001968383848511,0.0002843670034378,97.22288513183594
Attention,0.3287661075592041,0.0,0.0,0.0,0.0,0.0,0.127342190593481,0.0,0.0,0.0,0.0002354371830608,0.127740666270256,0.0,8.770473242110681e-06,0.0,0.0001961218287067,0.0009593782888259,0.0026616940353758,0.0088185442446429,0.0040644309881263,1.2567551711495191e-05,-0.0001603329928136,0.0012291182837745,0.0063180593254895,0.0005255166803172,0.0249906387180089,-0.0001214588639425,0.1921835094690322,0.0064971038382528,0.1273846328258514,0.0060868232826608,0.0272787007602462,0.0012355175154363,0.0116743212565779,0.002547714360867,97.08265113830566,0.0081518971385184,854.950716516129,0.0042613841370257,0.1555338940796142,0.0091584596165143,-0.0178722887435146,0.0001057799357137,0.0004297687414806,97.22288513183594
Attention,0.3287661075592041,2.469122409823332e-06,7.108226418490321e-06,-3.3132731914509164e-05,-0.0005960561335086,-9.544491767882746e-05,0.1277284890413283,4.943013191223145e-05,0.0875946044921932,-0.0005326065234839,0.0001301339428404,0.1279379874467849,6.713867187926326e-05,1.1189331266175369e-06,2.167843049393e-05,-0.0004549782249516,0.0014260733965783,0.0160641772590064,0.0522747566274985,0.017689865228513,1.7379664197586356e-05,-0.0010084479746133,0.0015757201381334,0.0194893838128599,0.0002417987957505,0.0121097546070814,-0.0003802658692617,0.1921835094690322,0.0010113373004426,0.1273460388183593,0.0131096893038572,0.0033592316963124,0.0010655221116795,0.0097179971635341,0.0442329339026697,97.01739349365236,0.0766270214650781,855.7943214814815,0.0380160686536527,0.1720168555814865,0.02244430615083,0.0166025872437235,0.0001075375134223,9.919471741695276e-05,97.27302551269533
Attention,0.3287661075592041,-0.0001001719917569,-2.698706728972354e-07,6.867476872035277e-05,-0.0001497291028499,5.338532584053812e-05,0.127405305703481,-3.176501819063815e-05,0.0138015747070336,0.000903501680919,0.000184138990086,0.1277170628309249,-0.0001377650669663,3.412745690916521e-06,9.712325409053712e-05,-0.000942813317599,0.0015450405577818,0.1720149279178067,0.1172640668886006,0.0340268102269223,1.1402334041773063e-05,-0.0027391658744875,0.0179172961333484,0.0218138131291639,0.000444741229014,0.0170308202505111,-0.0005113761872437,0.1925228685140609,0.0024724707391764,0.1273726671934127,0.021609739353304,0.0028094118595692,0.0008651658982356,0.0105172414332628,0.1969224634406003,97.144837697347,0.0815304669330475,856.4901255555556,0.166744520967931,0.0340333911969473,0.0403106060456232,-0.0189409301503095,6.760209652645355e-05,0.0001732320541345,97.2041015625
Attention,0.3287661075592041,0.0,0.0,0.0,0.0,0.0,0.1282559409737586,0.0,0.0,0.0,0.0005899449362944,0.1286463290452957,0.0,3.612714869714756e-06,0.0,-0.00021566150863,0.0023279491288121,0.284291101652336,0.0187625866513785,0.0077038934742229,2.910026035665708e-05,-4.273859376453575e-05,0.0317577238209633,0.0105649534579126,0.0008834424020848,0.0164826679974794,7.072072280899797e-05,0.1923686414957046,0.0036440929372965,0.1273808628320694,0.0205271002111014,0.019513324815555,0.0015225524839991,0.0085229389369487,0.3170270708949805,97.33926391601562,0.0166044598186272,844.359904968153,0.1755863217359096,0.1705692828300325,0.014910566483152,-0.0198654622951022,6.467321105718056e-05,0.0002000372827575,97.53740692138672
Attention,0.3287661075592041,-0.0002212524414062,3.68449836968994e-06,6.580799818040606e-05,-0.0004124045372009,-6.49645924568204e-05,0.1280034333467483,7.718801498496353e-07,-0.0413543701171846,0.0036341225728392,0.0006768487055927,0.1282587945461273,-0.0001327514648437,7.058141420106504e-06,0.0002708440646529,0.0004620855822106,0.0041949715930967,0.049303247883728,0.0250956505247822,0.0042141220806143,1.5191867345885591e-05,0.0005670510677829,0.0084885115031952,0.0262752013013377,0.0004421267858881,0.0233877468854188,0.0006039902146975,0.1922355592250824,0.0057799939332601,0.1273239701986312,0.0054397727699087,0.0020164278736031,0.0007904662915518,0.0085229389369487,0.0809106636598316,97.26994934082032,0.0458188639009718,842.8289759863945,0.0705728428837092,0.1454923538142587,0.020099529023771,0.0102491120824488,9.350320992337098e-05,0.000113000205399,97.48868560791016
Engagement,0.3287661075592041,0.0,0.0,0.0,0.0,0.0,0.1278466247022151,0.0,0.0,0.0,0.0001605389237891,0.1279768645763397,0.0,6.838661523190511e-06,0.0,6.45712442396312e-05,0.0041531539754941,0.0303324230327565,0.0232732383854634,0.0146780582042042,7.575653450542761e-06,0.0005116313202723,0.0005634844644656,0.0100196910576043,0.0001614468992038,0.0310572013258934,0.0001584701369016,0.1923641413450241,0.0049475503782973,0.1272349208593368,0.0153879919165625,3.56430494509077e-15,0.0002888854334969,0.0197425074875354,0.0382251908997657,97.22781372070312,0.016915217739192,848.9560385714286,0.0048778727142944,0.1813235477473843,0.0077234376550631,-0.0156800350756138,9.349056024223647e-05,7.527091780343428e-05,97.4773941040039
Engagement,0.3287661075592041,0.0,0.0,0.0,0.0,0.0,0.127430535852909,0.0,0.0,0.0,0.0003505320776759,0.1274743229150772,0.0,1.1492935796784944e-05,0.0,-0.0001757253359782,0.003769953676965,0.0136240377448125,0.0283240513275683,0.0447889213024087,1.7451326479792676e-05,0.000628064341473,0.0397135913241237,0.0064626422442874,0.0004186445669433,0.0228087026625871,-0.0001388193084801,0.1926647424697876,0.0030947444488307,0.1272779554128646,0.0047931421392551,3.564458218863448e-15,0.0006853093325974,0.0155978184193372,0.0069699662382613,97.41824340820312,0.0069565419337433,853.427793486842,0.0209834960315892,0.0713964047690428,0.0088940362241699,0.0502626544570422,0.0001927990442311,0.0002427021728718,97.48545837402344
